SR_WL	SR_Blue	SR_Green	SR_Red	SR_Pan	SR_NIR
2259.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2260.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2261.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2262.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2263.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2264.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2265.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2266.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2267.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2268.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2269.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2270.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2271.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2272.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2273.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2274.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2275.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2276.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2277.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2278.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2279.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2280.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2281.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2282.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2283.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2284.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2285.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2286.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2287.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2288.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2289.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2290.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2291.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2292.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2293.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2294.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2295.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2296.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2297.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2298.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2299.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2300.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2301.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2302.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2303.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2304.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2305.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2306.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2307.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2308.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2309.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2310.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2311.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2312.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2313.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2314.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2315.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2316.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2317.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2318.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2319.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2320.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2321.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2322.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2323.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2324.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2325.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2326.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2327.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2328.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2329.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2330.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2331.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2332.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2333.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2334.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2335.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2336.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2337.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2338.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2339.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2340.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2341.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2342.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2343.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2344.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2345.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2346.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2347.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2348.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2349.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2350.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2351.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2352.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2353.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2354.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2355.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2356.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2357.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2358.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2359.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2360.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2361.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2362.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2363.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2364.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2365.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2366.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2367.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2368.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2369.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2370.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2371.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2372.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2373.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2374.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2375.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2376.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2377.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2378.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2379.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2380.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2381.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2382.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2383.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2384.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2385.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2386.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2387.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2388.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2389.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2390.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2391.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2392.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2393.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2394.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2395.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2396.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2397.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2398.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2399.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
2400.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
